,Unnamed: 0.1,Unnamed: 0,Nom_Produit,Catégorie,Sous-Catégorie,Coût unitaire,Prix unitaire,Client,Ville,N° de Commande,Date de Commande,Date de Livraison,Id Client,Canal,Id Produit,Quantité,annee,trimestre,mois,chiffre d'affaire,cout total,marge,latitude,longitude,delai
7101,7101,7101,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Pure Groupe,LA ROCHELLE,CDE - 0002360,2017-12-17,2017-12-22,17,Grossiste,12,7,2017,Trim4,décembre,16103.5358974359,10352.802205128206,5750.733692307695,46.159732,-1.1515951,5
7102,7102,7102,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Eminence SA,LA ROCHELLE,CDE - 000729,2017-05-07,2017-05-12,18,Détaillant,12,9,2017,Trim2,mai,20704.54615384616,13310.745692307692,7393.800461538469,46.159732,-1.1515951,5
7103,7103,7103,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Eminence SA,LA ROCHELLE,CDE - 0006612,2017-06-05,2017-06-11,18,Grossiste,12,5,2017,Trim2,juin,11502.525641025642,7394.858717948719,4107.666923076924,46.159732,-1.1515951,6
7104,7104,7104,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Eminence SA,LA ROCHELLE,CDE - 0006377,2018-01-19,2018-01-24,18,Grossiste,12,5,2018,Trim1,janvier,11502.525641025642,7394.858717948719,4107.666923076924,46.159732,-1.1515951,5
7105,7105,7105,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Eminence SA,LA ROCHELLE,CDE - 000143,2018-12-29,2019-01-14,18,Détaillant,12,9,2018,Trim4,décembre,20704.54615384616,13310.745692307692,7393.800461538469,46.159732,-1.1515951,16
7106,7106,7106,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Qualitest ,LA ROCHELLE,CDE - 0004298,2017-02-01,2017-02-08,19,Détaillant,12,9,2017,Trim1,février,20704.54615384616,13310.745692307692,7393.800461538469,46.159732,-1.1515951,7
7107,7107,7107,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Qualitest ,LA ROCHELLE,CDE - 0006656,2017-02-28,2017-03-08,19,Grossiste,12,8,2017,Trim1,février,18404.04102564103,11831.77394871795,6572.267076923079,46.159732,-1.1515951,8
7108,7108,7108,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Qualitest ,LA ROCHELLE,CDE - 000124,2018-09-30,2018-10-16,19,Grossiste,12,12,2018,Trim3,septembre,27606.061538461545,17747.660923076925,9858.40061538462,46.159732,-1.1515951,16
7109,7109,7109,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Qualitest ,LA ROCHELLE,CDE - 000473,2018-10-07,2018-10-21,19,Export,12,5,2018,Trim4,octobre,11502.525641025642,7394.858717948719,4107.666923076924,46.159732,-1.1515951,14
7110,7110,7110,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Qualitest ,LA ROCHELLE,CDE - 0003169,2019-08-17,2019-08-25,19,Détaillant,12,7,2019,Trim3,août,16103.5358974359,10352.802205128206,5750.733692307695,46.159732,-1.1515951,8
7111,7111,7111,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Pacific SARL,ANGOULEME,CDE - 0003772,2017-05-31,2017-06-05,20,Grossiste,12,10,2017,Trim2,mai,23005.051282051285,14789.717435897435,8215.33384615385,45.6484505,0.1561947,5
7112,7112,7112,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Pacific SARL,ANGOULEME,CDE - 0001393,2018-04-09,2018-04-15,20,Grossiste,12,11,2018,Trim2,avril,25305.556410256413,16268.68917948718,9036.867230769232,45.6484505,0.1561947,6
7113,7113,7113,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Pacific SARL,ANGOULEME,CDE - 0002071,2019-04-08,2019-04-22,20,Grossiste,12,7,2019,Trim2,avril,16103.5358974359,10352.802205128206,5750.733692307695,45.6484505,0.1561947,14
7114,7114,7114,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Ohio ,PARIS,CDE - 0006222,2017-12-05,2017-12-12,21,Export,12,12,2017,Trim4,décembre,27606.061538461545,17747.660923076925,9858.40061538462,48.8588897,2.3200410217200766,7
7115,7115,7115,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Ohio ,PARIS,CDE - 0003168,2019-01-28,2019-02-02,21,Grossiste,12,10,2019,Trim1,janvier,23005.051282051285,14789.717435897435,8215.33384615385,48.8588897,2.3200410217200766,5
7116,7116,7116,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Capweld ,ARGELES SUR MER,CDE - 0007368,2017-08-22,2017-09-02,22,Grossiste,12,11,2017,Trim3,août,25305.556410256413,16268.68917948718,9036.867230769232,42.5476734,3.0253613,11
7117,7117,7117,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Capweld ,ARGELES SUR MER,CDE - 0003750,2018-05-22,2018-05-31,22,Grossiste,12,7,2018,Trim2,mai,16103.5358974359,10352.802205128206,5750.733692307695,42.5476734,3.0253613,9
7118,7118,7118,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,E. SARL,LE MANS,CDE - 0003864,2017-07-16,2017-07-26,23,Grossiste,12,8,2017,Trim3,juillet,18404.04102564103,11831.77394871795,6572.267076923079,48.0073849,0.1967849,10
7119,7119,7119,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,E. SARL,LE MANS,CDE - 0007658,2017-08-08,2017-08-21,23,Grossiste,12,7,2017,Trim3,août,16103.5358974359,10352.802205128206,5750.733692307695,48.0073849,0.1967849,13
7120,7120,7120,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,E. SARL,LE MANS,CDE - 0007812,2018-07-27,2018-08-13,23,Grossiste,12,6,2018,Trim3,juillet,13803.030769230772,8873.830461538462,4929.20030769231,48.0073849,0.1967849,17
7121,7121,7121,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,E. SARL,LE MANS,CDE - 000702,2019-02-13,2019-02-18,23,Détaillant,12,10,2019,Trim1,février,23005.051282051285,14789.717435897435,8215.33384615385,48.0073849,0.1967849,5
7122,7122,7122,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,E. SARL,LE MANS,CDE - 0001959,2019-06-13,2019-06-19,23,Export,12,8,2019,Trim2,juin,18404.04102564103,11831.77394871795,6572.267076923079,48.0073849,0.1967849,6
7123,7123,7123,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Burt's SA,MONTPELLIER,CDE - 0002651,2017-06-29,2017-07-11,24,Détaillant,12,12,2017,Trim2,juin,27606.061538461545,17747.660923076925,9858.40061538462,43.6112422,3.8767337,12
7124,7124,7124,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Burt's SA,MONTPELLIER,CDE - 000462,2019-02-04,2019-02-19,24,Grossiste,12,8,2019,Trim1,février,18404.04102564103,11831.77394871795,6572.267076923079,43.6112422,3.8767337,15
7125,7125,7125,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Burt's SA,MONTPELLIER,CDE - 0003425,2019-05-29,2019-06-06,24,Détaillant,12,12,2019,Trim2,mai,27606.061538461545,17747.660923076925,9858.40061538462,43.6112422,3.8767337,8
7126,7126,7126,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Prasco Groupe,RENNES,CDE - 0006871,2017-02-26,2017-03-08,25,Grossiste,12,10,2017,Trim1,février,23005.051282051285,14789.717435897435,8215.33384615385,48.1113387,-1.6800198,10
7127,7127,7127,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Prasco Groupe,RENNES,CDE - 000263,2017-09-11,2017-09-23,25,Détaillant,12,9,2017,Trim3,septembre,20704.54615384616,13310.745692307692,7393.800461538469,48.1113387,-1.6800198,12
7128,7128,7128,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Prasco Groupe,RENNES,CDE - 0001734,2018-02-02,2018-02-07,25,Détaillant,12,10,2018,Trim1,février,23005.051282051285,14789.717435897435,8215.33384615385,48.1113387,-1.6800198,5
7129,7129,7129,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Prasco Groupe,RENNES,CDE - 0003661,2019-11-05,2019-11-16,25,Détaillant,12,12,2019,Trim4,novembre,27606.061538461545,17747.660923076925,9858.40061538462,48.1113387,-1.6800198,11
7130,7130,7130,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Mylan SA,ANGOULEME,CDE - 000725,2017-02-11,2017-02-14,26,Grossiste,12,9,2017,Trim1,février,20704.54615384616,13310.745692307692,7393.800461538469,45.6484505,0.1561947,3
7131,7131,7131,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Mylan SA,ANGOULEME,CDE - 0004755,2017-04-06,2017-04-21,26,Grossiste,12,8,2017,Trim2,avril,18404.04102564103,11831.77394871795,6572.267076923079,45.6484505,0.1561947,15
7132,7132,7132,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Mylan SA,ANGOULEME,CDE - 000550,2017-08-11,2017-08-28,26,Détaillant,12,12,2017,Trim3,août,27606.061538461545,17747.660923076925,9858.40061538462,45.6484505,0.1561947,17
7133,7133,7133,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Mylan SA,ANGOULEME,CDE - 0001879,2017-09-02,2017-09-08,26,Grossiste,12,7,2017,Trim3,septembre,16103.5358974359,10352.802205128206,5750.733692307695,45.6484505,0.1561947,6
7134,7134,7134,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Mylan SA,ANGOULEME,CDE - 0005322,2018-08-03,2018-08-10,26,Export,12,8,2018,Trim3,août,18404.04102564103,11831.77394871795,6572.267076923079,45.6484505,0.1561947,7
7135,7135,7135,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Wuxi Groupe,NIORT,CDE - 0002571,2017-04-18,2017-05-06,27,Export,12,8,2017,Trim2,avril,18404.04102564103,11831.77394871795,6572.267076923079,46.3239233,-0.4646064,18
7136,7136,7136,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,"Apotheca, SARL",RENNES,CDE - 0006925,2017-06-06,2017-06-21,29,Détaillant,12,9,2017,Trim2,juin,20704.54615384616,13310.745692307692,7393.800461538469,48.1113387,-1.6800198,15
7137,7137,7137,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,"Apotheca, SARL",RENNES,CDE - 0002239,2018-03-26,2018-04-07,29,Détaillant,12,12,2018,Trim1,mars,27606.061538461545,17747.660923076925,9858.40061538462,48.1113387,-1.6800198,12
7138,7138,7138,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,"Apotheca, SARL",RENNES,CDE - 0006735,2018-11-22,2018-12-07,29,Export,12,6,2018,Trim4,novembre,13803.030769230772,8873.830461538462,4929.20030769231,48.1113387,-1.6800198,15
7139,7139,7139,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,S.S.S. Groupe,RENNES,CDE - 0001838,2017-02-05,2017-02-11,30,Grossiste,12,10,2017,Trim1,février,23005.051282051285,14789.717435897435,8215.33384615385,48.1113387,-1.6800198,6
7140,7140,7140,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,S.S.S. Groupe,RENNES,CDE - 0004729,2017-09-10,2017-09-21,30,Grossiste,12,8,2017,Trim3,septembre,18404.04102564103,11831.77394871795,6572.267076923079,48.1113387,-1.6800198,11
7141,7141,7141,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,S.S.S. Groupe,RENNES,CDE - 0002539,2019-03-01,2019-03-19,30,Grossiste,12,10,2019,Trim1,mars,23005.051282051285,14789.717435897435,8215.33384615385,48.1113387,-1.6800198,18
7142,7142,7142,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,S.S.S. Groupe,RENNES,CDE - 000272,2019-03-24,2019-03-27,30,Grossiste,12,9,2019,Trim1,mars,20704.54615384616,13310.745692307692,7393.800461538469,48.1113387,-1.6800198,3
7143,7143,7143,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Uriel Groupe,RENNES,CDE - 000833,2017-09-17,2017-09-24,31,Grossiste,12,11,2017,Trim3,septembre,25305.556410256413,16268.68917948718,9036.867230769232,48.1113387,-1.6800198,7
7144,7144,7144,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Uriel Groupe,RENNES,CDE - 0003616,2018-06-26,2018-07-03,31,Grossiste,12,6,2018,Trim2,juin,13803.030769230772,8873.830461538462,4929.20030769231,48.1113387,-1.6800198,7
7145,7145,7145,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,OHTA'S SA,NANTES,CDE - 0003534,2018-07-31,2018-08-11,32,Export,12,11,2018,Trim3,juillet,25305.556410256413,16268.68917948718,9036.867230769232,47.2186371,-1.5541362,11
7146,7146,7146,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,OHTA'S SA,NANTES,CDE - 0005816,2019-01-22,2019-02-01,32,Détaillant,12,10,2019,Trim1,janvier,23005.051282051285,14789.717435897435,8215.33384615385,47.2186371,-1.5541362,10
7147,7147,7147,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,OHTA'S SA,NANTES,CDE - 0002954,2019-06-14,2019-06-25,32,Grossiste,12,5,2019,Trim2,juin,11502.525641025642,7394.858717948719,4107.666923076924,47.2186371,-1.5541362,11
7148,7148,7148,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Trigen ,PARIS La Défense,CDE - 0004754,2017-02-04,2017-02-10,33,Grossiste,12,8,2017,Trim1,février,18404.04102564103,11831.77394871795,6572.267076923079,48.89567665,2.229658055848475,6
7149,7149,7149,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Trigen ,PARIS La Défense,CDE - 000775,2018-07-02,2018-07-06,33,Export,12,8,2018,Trim3,juillet,18404.04102564103,11831.77394871795,6572.267076923079,48.89567665,2.229658055848475,4
7150,7150,7150,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Trigen ,PARIS La Défense,CDE - 0003513,2018-08-31,2018-09-06,33,Grossiste,12,10,2018,Trim3,août,23005.051282051285,14789.717435897435,8215.33384615385,48.89567665,2.229658055848475,6
7151,7151,7151,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Trigen ,PARIS La Défense,CDE - 0005627,2019-10-30,2019-11-14,33,Détaillant,12,6,2019,Trim4,octobre,13803.030769230772,8873.830461538462,4929.20030769231,48.89567665,2.229658055848475,15
7152,7152,7152,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,OUR SARL,MONTPELLIER,CDE - 0004106,2017-04-01,2017-04-11,34,Détaillant,12,11,2017,Trim2,avril,25305.556410256413,16268.68917948718,9036.867230769232,43.6112422,3.8767337,10
7153,7153,7153,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,OUR SARL,MONTPELLIER,CDE - 0004619,2019-06-04,2019-06-11,34,Grossiste,12,5,2019,Trim2,juin,11502.525641025642,7394.858717948719,4107.666923076924,43.6112422,3.8767337,7
7154,7154,7154,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Amylin Groupe,LE MANS,CDE - 0006796,2017-10-04,2017-10-17,35,Grossiste,12,10,2017,Trim4,octobre,23005.051282051285,14789.717435897435,8215.33384615385,48.0073849,0.1967849,13
7155,7155,7155,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Amylin Groupe,LE MANS,CDE - 0006322,2018-01-17,2018-01-26,35,Export,12,11,2018,Trim1,janvier,25305.556410256413,16268.68917948718,9036.867230769232,48.0073849,0.1967849,9
7156,7156,7156,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Amylin Groupe,LE MANS,CDE - 0006935,2018-09-30,2018-10-08,35,Grossiste,12,7,2018,Trim3,septembre,16103.5358974359,10352.802205128206,5750.733692307695,48.0073849,0.1967849,8
7157,7157,7157,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,O.E. SARL,LA ROCHELLE,CDE - 0002334,2017-03-16,2017-03-20,36,Grossiste,12,7,2017,Trim1,mars,16103.5358974359,10352.802205128206,5750.733692307695,46.159732,-1.1515951,4
7158,7158,7158,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,O.E. SARL,LA ROCHELLE,CDE - 0007417,2017-08-21,2017-08-24,36,Grossiste,12,9,2017,Trim3,août,20704.54615384616,13310.745692307692,7393.800461538469,46.159732,-1.1515951,3
7159,7159,7159,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,O.E. SARL,LA ROCHELLE,CDE - 0004450,2018-08-23,2018-09-08,36,Grossiste,12,10,2018,Trim3,août,23005.051282051285,14789.717435897435,8215.33384615385,46.159732,-1.1515951,16
7160,7160,7160,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,O.E. SARL,LA ROCHELLE,CDE - 0007338,2019-01-14,2019-01-20,36,Détaillant,12,11,2019,Trim1,janvier,25305.556410256413,16268.68917948718,9036.867230769232,46.159732,-1.1515951,6
7161,7161,7161,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,AuroMedics SA,PARIS La Défense,CDE - 0003304,2017-05-23,2017-05-28,37,Grossiste,12,12,2017,Trim2,mai,27606.061538461545,17747.660923076925,9858.40061538462,48.89567665,2.229658055848475,5
7162,7162,7162,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,AuroMedics SA,PARIS La Défense,CDE - 0002858,2017-11-08,2017-11-18,37,Grossiste,12,8,2017,Trim4,novembre,18404.04102564103,11831.77394871795,6572.267076923079,48.89567665,2.229658055848475,10
7163,7163,7163,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,AuroMedics SA,PARIS La Défense,CDE - 0007077,2018-07-29,2018-08-06,37,Grossiste,12,9,2018,Trim3,juillet,20704.54615384616,13310.745692307692,7393.800461538469,48.89567665,2.229658055848475,8
7164,7164,7164,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Ascend SARL,GANGES,CDE - 000190,2018-06-25,2018-07-08,38,Grossiste,12,9,2018,Trim2,juin,20704.54615384616,13310.745692307692,7393.800461538469,43.9344721,3.7095134,13
7165,7165,7165,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Ascend SARL,GANGES,CDE - 0002039,2018-08-23,2018-09-08,38,Grossiste,12,12,2018,Trim3,août,27606.061538461545,17747.660923076925,9858.40061538462,43.9344721,3.7095134,16
7166,7166,7166,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Victory SARL,RENNES,CDE - 0007435,2018-07-04,2018-07-19,39,Grossiste,12,8,2018,Trim3,juillet,18404.04102564103,11831.77394871795,6572.267076923079,48.1113387,-1.6800198,15
7167,7167,7167,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Victory SARL,RENNES,CDE - 0005599,2018-10-22,2018-11-03,39,Grossiste,12,12,2018,Trim4,octobre,27606.061538461545,17747.660923076925,9858.40061538462,48.1113387,-1.6800198,12
7168,7168,7168,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Select ,RENNES,CDE - 0007957,2018-12-02,2018-12-17,40,Grossiste,12,8,2018,Trim4,décembre,18404.04102564103,11831.77394871795,6572.267076923079,48.1113387,-1.6800198,15
7169,7169,7169,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Select ,RENNES,CDE - 0005945,2018-12-16,2018-12-19,40,Détaillant,12,5,2018,Trim4,décembre,11502.525641025642,7394.858717948719,4107.666923076924,48.1113387,-1.6800198,3
7170,7170,7170,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Select ,RENNES,CDE - 000958,2019-08-07,2019-08-22,40,Grossiste,12,10,2019,Trim3,août,23005.051282051285,14789.717435897435,8215.33384615385,48.1113387,-1.6800198,15
7171,7171,7171,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Weimei SA,GANGES,CDE - 0001021,2017-03-12,2017-03-18,41,Grossiste,12,6,2017,Trim1,mars,13803.030769230772,8873.830461538462,4929.20030769231,43.9344721,3.7095134,6
7172,7172,7172,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Weimei SA,GANGES,CDE - 0007206,2017-11-25,2017-11-30,41,Grossiste,12,12,2017,Trim4,novembre,27606.061538461545,17747.660923076925,9858.40061538462,43.9344721,3.7095134,5
7173,7173,7173,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Weimei SA,GANGES,CDE - 0001858,2017-12-18,2017-12-29,41,Détaillant,12,8,2017,Trim4,décembre,18404.04102564103,11831.77394871795,6572.267076923079,43.9344721,3.7095134,11
7174,7174,7174,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Weimei SA,GANGES,CDE - 0005998,2018-12-19,2018-12-23,41,Grossiste,12,10,2018,Trim4,décembre,23005.051282051285,14789.717435897435,8215.33384615385,43.9344721,3.7095134,4
7175,7175,7175,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Llorens SARL,NANTES,CDE - 0003758,2017-10-27,2017-11-10,42,Détaillant,12,6,2017,Trim4,octobre,13803.030769230772,8873.830461538462,4929.20030769231,47.2186371,-1.5541362,14
7176,7176,7176,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Llorens SARL,NANTES,CDE - 0006667,2018-08-09,2018-08-20,42,Détaillant,12,10,2018,Trim3,août,23005.051282051285,14789.717435897435,8215.33384615385,47.2186371,-1.5541362,11
7177,7177,7177,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Llorens SARL,NANTES,CDE - 0001719,2018-11-07,2018-11-15,42,Export,12,9,2018,Trim4,novembre,20704.54615384616,13310.745692307692,7393.800461538469,47.2186371,-1.5541362,8
7178,7178,7178,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Llorens SARL,NANTES,CDE - 0001513,2019-05-29,2019-06-09,42,Grossiste,12,7,2019,Trim2,mai,16103.5358974359,10352.802205128206,5750.733692307695,47.2186371,-1.5541362,11
7179,7179,7179,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,"Exact-Rx, SA",PERPIGNAN,CDE - 0001586,2017-02-28,2017-03-18,43,Détaillant,12,11,2017,Trim1,février,25305.556410256413,16268.68917948718,9036.867230769232,42.6985304,2.8953121,18
7180,7180,7180,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,"Exact-Rx, SA",PERPIGNAN,CDE - 0002880,2017-04-11,2017-04-24,43,Grossiste,12,7,2017,Trim2,avril,16103.5358974359,10352.802205128206,5750.733692307695,42.6985304,2.8953121,13
7181,7181,7181,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,"Exact-Rx, SA",PERPIGNAN,CDE - 0001367,2017-10-20,2017-11-01,43,Détaillant,12,6,2017,Trim4,octobre,13803.030769230772,8873.830461538462,4929.20030769231,42.6985304,2.8953121,12
7182,7182,7182,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,"Exact-Rx, SA",PERPIGNAN,CDE - 0001082,2019-08-10,2019-08-13,43,Détaillant,12,7,2019,Trim3,août,16103.5358974359,10352.802205128206,5750.733692307695,42.6985304,2.8953121,3
7183,7183,7183,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Winthrop ,NANTES,CDE - 0006335,2017-08-31,2017-09-09,44,Grossiste,12,8,2017,Trim3,août,18404.04102564103,11831.77394871795,6572.267076923079,47.2186371,-1.5541362,9
7184,7184,7184,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Winthrop ,NANTES,CDE - 0005381,2017-10-31,2017-11-16,44,Grossiste,12,10,2017,Trim4,octobre,23005.051282051285,14789.717435897435,8215.33384615385,47.2186371,-1.5541362,16
7185,7185,7185,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Winthrop ,NANTES,CDE - 0002506,2017-12-24,2018-01-01,44,Export,12,12,2017,Trim4,décembre,27606.061538461545,17747.660923076925,9858.40061538462,47.2186371,-1.5541362,8
7186,7186,7186,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Winthrop ,NANTES,CDE - 0002606,2017-12-27,2018-01-02,44,Détaillant,12,5,2017,Trim4,décembre,11502.525641025642,7394.858717948719,4107.666923076924,47.2186371,-1.5541362,6
7187,7187,7187,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Winthrop ,NANTES,CDE - 0002979,2018-05-02,2018-05-19,44,Détaillant,12,5,2018,Trim2,mai,11502.525641025642,7394.858717948719,4107.666923076924,47.2186371,-1.5541362,17
7188,7188,7188,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Winthrop ,NANTES,CDE - 0001409,2018-10-27,2018-11-06,44,Détaillant,12,8,2018,Trim4,octobre,18404.04102564103,11831.77394871795,6572.267076923079,47.2186371,-1.5541362,10
7189,7189,7189,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Winthrop ,NANTES,CDE - 0004188,2019-04-19,2019-05-01,44,Détaillant,12,9,2019,Trim2,avril,20704.54615384616,13310.745692307692,7393.800461538469,47.2186371,-1.5541362,12
7190,7190,7190,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Nipro ,GANGES,CDE - 0003100,2017-02-17,2017-02-26,45,Export,12,5,2017,Trim1,février,11502.525641025642,7394.858717948719,4107.666923076924,43.9344721,3.7095134,9
7191,7191,7191,Produit 12,Catégorie 2,Sous-catégorie 2,1478.9717435897437,2300.5051282051286,Nipro ,GANGES,CDE - 0006708,2017-08-20,2017-08-28,45,Grossiste,12,12,2017,Trim3,août,27606.061538461545,17747.660923076925,9858.40061538462,43.9344721,3.7095134,8
